Date,Z,F,X,Y
1958-02-11 03:54:00,140037,,50984.4,-9079.71
1958-02-11 03:55:00,140047,,50705.9,-9257.79
1958-02-11 03:56:00,140096,,50463.9,-9182.99
1958-02-11 03:57:00,140102,,50737.4,-9228.63
1958-02-11 03:58:00,140104,,50920,-9471.79
1958-02-11 03:59:00,140099,,50864.6,-9310.32
1958-02-11 04:00:00,140084,,50698.2,-9294.03
1958-02-11 04:01:00,140095,,50811.5,-9429.28
1958-02-11 04:02:00,140088,,50777,-9520.71
1958-02-11 04:03:00,140083,,50722.6,-9310.86
1958-02-11 04:04:00,140090,,50632.9,-9349.53
1958-02-11 04:05:00,140082,,50617.8,-9418.93
1958-02-11 04:06:00,140096,,50771.1,-9522.35
1958-02-11 04:07:00,140073,,50524.6,-9542.91
1958-02-11 04:08:00,140054,,50717.5,-9600.13
1958-02-11 04:09:00,140072,,50934.7,-9471
1958-02-11 04:10:00,140113,,50862.9,-9510.93
1958-02-11 04:11:00,140112,,50585.9,-9489.44
1958-02-11 04:12:00,140087,,50481.7,-9354.41
1958-02-11 04:13:00,140072,,50633.2,-9414.64
1958-02-11 04:14:00,140083,,50747.7,-9556.32
1958-02-11 04:15:00,140108,,50610.6,-9633.28
1958-02-11 04:16:00,140132,,50589.6,-9330.88
1958-02-11 04:17:00,140147,,50718.4,-9492.3
1958-02-11 04:18:00,140132,,50902.7,-9685.97
1958-02-11 04:19:00,140106,,50721.1,-9740.41
1958-02-11 04:20:00,140123,,50486.7,-9634.34
1958-02-11 04:21:00,140152,,50911.9,-9541.84
1958-02-11 04:22:00,140177,,51175.3,-9462.46
1958-02-11 04:23:00,140179,,51035,-9436.2
1958-02-11 04:24:00,140156,,50707.4,-9453.92
1958-02-11 04:25:00,140160,,50445.2,-9510.15
1958-02-11 04:26:00,140177,,50531.2,-9543.09
1958-02-11 04:27:00,140174,,50937.3,-9335.43
1958-02-11 04:28:00,140162,,50939.4,-9387.57
1958-02-11 04:29:00,140163,,51049.5,-9488.5
1958-02-11 04:30:00,140178,,50801.7,-9524.25
1958-02-11 04:31:00,140194,,50556,-9523.72
1958-02-11 04:32:00,140198,,50547.1,-9350.56
1958-02-11 04:33:00,140157,,51004.6,-9467.41
1958-02-11 04:34:00,140196,,50874.2,-9515.79
1958-02-11 04:35:00,140217,,50816.4,-9557.78
1958-02-11 04:36:00,140205,,50582.4,-9516.5
1958-02-11 04:37:00,140221,,50535.7,-9329.6
1958-02-11 04:38:00,140213,,50779.2,-9471.89
1958-02-11 04:39:00,140251,,50726.7,-9581.86
1958-02-11 04:40:00,140194,,50746,-9602.46
1958-02-11 04:41:00,140222,,50632.3,-9427.86
1958-02-11 04:42:00,140277,,50513.6,-9475.87
1958-02-11 04:43:00,140232,,50782.7,-9480.03
1958-02-11 04:44:00,140216,,50634.4,-9495.17
1958-02-11 04:45:00,140225,,50453.4,-9537.99
1958-02-11 04:46:00,140174,,50756.3,-9615.59
1958-02-11 04:47:00,140154,,50681.9,-9493.55
1958-02-11 04:48:00,140128,,50749.2,-9506.32
1958-02-11 04:49:00,140095,,50746.3,-9463.6
1958-02-11 04:50:00,140056,,50496.8,-9619.08
1958-02-11 04:51:00,140023,,50587.4,-9897.36
1958-02-11 04:52:00,139998,,50583.6,-9792.91
1958-02-11 04:53:00,139999,,50692.4,-9582.71
1958-02-11 04:54:00,139984,,50883.6,-9672.98
1958-02-11 04:55:00,139934,,50553.8,-9718.04
1958-02-11 04:56:00,139923,,50369.2,-9709.47
1958-02-11 04:57:00,139938,,50501.3,-9622.98
